epoch,train_loss,val_loss,train_acc,val_acc,lr
1,2.0881291644202338,1.926545470046997,0.2258,0.2834,0.1
2,1.7886459623124864,1.7602695709228515,0.3872888888888889,0.4118,0.09990133642141358
3,1.5436078677707248,1.9443763380050658,0.5336444444444445,0.373,0.0996057350657239
4,1.4114031145943535,1.6619645359039306,0.6123777777777778,0.4848,0.09911436253643444
5,1.3410451484892103,1.4360804599761963,0.649,0.6036,0.09842915805643154
6,1.2722186065249972,1.4883494720458985,0.6889777777777778,0.5574,0.09755282581475767
7,1.2372848288853964,1.1900356197357178,0.7022222222222222,0.7082,0.09648882429441256
8,1.1956869088490805,1.3699963823318482,0.7198222222222223,0.6198,0.09524135262330098
9,1.1667902068244087,1.1817326930999756,0.7374444444444445,0.7046,0.09381533400219318
10,1.137178977394104,1.5229371377944947,0.7537555555555555,0.5748,0.09221639627510075
11,1.1126446014404296,1.4903435651779176,0.7661777777777777,0.5894,0.09045084971874737
12,1.098364192284478,1.1658214799880982,0.7704,0.7154,0.08852566213878946
13,1.07306845035553,1.2596181056976319,0.7838888888888889,0.6772,0.08644843137107057
14,1.0577061959584555,1.0789834115982055,0.7904,0.7598,0.08422735529643442
15,1.0379292580710517,1.2407980075836182,0.8016888888888889,0.6868,0.08187119948743447
16,1.01982626630995,1.1642215587615967,0.8100888888888889,0.7198,0.07938926261462366
17,0.9995719158384535,1.1378675228118897,0.8199555555555555,0.7334,0.07679133974894982
18,0.9962918601989746,1.0960443897247314,0.8191333333333334,0.7532,0.07408768370508576
19,0.9805001902050442,1.2862962406158447,0.8309333333333333,0.6752,0.07128896457825362
20,0.9604457499821981,1.1362212814331054,0.838,0.7368,0.06840622763423389
21,0.947443091222975,1.1426192811965943,0.8455777777777778,0.7302,0.06545084971874736
22,0.931121867497762,1.2255441082000733,0.8532444444444445,0.7066,0.06243449435824272
23,0.9175225934346517,1.1019288284301758,0.8595555555555555,0.7478,0.05936906572928623
24,0.8968369073973762,1.2769791124343872,0.8682666666666666,0.6704,0.056266661678215216
25,0.8820408662160237,1.1566291580200194,0.8774888888888889,0.7322,0.053139525976465665
26,0.8734538754251269,1.0444227397918702,0.882,0.7784,0.049999999999999996
27,0.8531698239538404,1.0588484161376952,0.8928222222222222,0.771,0.046860474023534326
28,0.8385628646638659,1.0161311471939087,0.8993111111111111,0.7902,0.04373333832178478
29,0.8211877869711982,1.0596474863052368,0.9091777777777778,0.7686,0.040630934270713764
30,0.8047470086521572,1.1429583585739136,0.9181555555555555,0.731,0.03756550564175726
31,0.7859201839447022,1.0612321138381957,0.9273555555555556,0.7698,0.03454915028125265
32,0.7671244710922241,1.0059733293533326,0.9368666666666666,0.793,0.03159377236576612
33,0.7539080452495152,1.059340643119812,0.9436444444444444,0.7788,0.028711035421746366
34,0.7396154110590617,1.0398074699401856,0.9503777777777778,0.7764,0.025912316294914226
35,0.7259054527388679,1.0314303047180176,0.9568666666666666,0.7854,0.023208660251050155
36,0.7098806445757548,1.0112979440689087,0.9660444444444445,0.7932,0.020610737385376346
37,0.6966154781553481,1.0008947017669678,0.9727333333333333,0.799,0.01812880051256551
38,0.6845375831392077,0.9951660539627075,0.9787555555555556,0.8068,0.015772644703565562
39,0.6748047387229071,0.9940261375427246,0.9813333333333333,0.8066,0.013551568628929433
40,0.6632346257951525,1.010202151107788,0.9858222222222223,0.7934,0.011474337861210542
41,0.6578841515011258,0.9947245269775391,0.9879111111111111,0.7986,0.009549150281252632
42,0.652381982061598,0.9946477855682373,0.9891333333333333,0.805,0.007783603724899257
43,0.6466941105418735,0.9909503370285034,0.9916888888888888,0.8052,0.0061846659978068205
44,0.6427445683267381,0.9878387664794922,0.9926888888888888,0.805,0.004758647376699033
45,0.6393708848529391,0.9875714611053467,0.9932888888888889,0.8056,0.0035111757055874327
46,0.6367558216094971,0.9840572492599488,0.9945777777777778,0.807,0.0024471741852423235
47,0.63481003841824,0.9864466104507447,0.9943111111111111,0.8092,0.0015708419435684518
48,0.6332104864544339,0.9838251230239868,0.9947111111111111,0.8076,0.000885637463565564
49,0.6314575727886624,0.9830566919326782,0.9948222222222223,0.807,0.00039426493427611173
50,0.6303843429247539,0.9834341716766357,0.9952666666666666,0.8066,9.866357858642205e-05
