epoch,train_loss,val_loss,train_acc,val_acc,lr
1,1.7489136947631836,1.5654831228256225,0.42262222222222223,0.5144,0.05
2,1.5417097845925225,1.4864110900878906,0.5418666666666667,0.5486,0.04995066821070679
3,1.420313479868571,1.4860370019912719,0.6030888888888889,0.5634,0.04980286753286195
4,1.314531898159451,1.2340983867645263,0.6634666666666666,0.6868,0.04955718126821722
5,1.2396068981382582,1.2736399272918701,0.6982444444444444,0.6606,0.04921457902821577
6,1.1766876336839465,1.1506847858428955,0.7302222222222222,0.729,0.04877641290737884
7,1.1354004230923123,1.1509976127624513,0.7514666666666666,0.7174,0.04824441214720628
8,1.0956154551823933,1.3530470748901366,0.77,0.6428,0.04762067631165049
9,1.0603908359951444,1.213916293144226,0.7877333333333333,0.6888,0.04690766700109659
10,1.0261229891459147,1.3606824460983276,0.8057555555555556,0.6424,0.04610819813755038
11,0.9949265073564317,1.2147216884613037,0.8196444444444444,0.7002,0.045225424859373684
12,0.9712645675235324,1.0966061931610107,0.8320222222222222,0.747,0.04426283106939473
13,0.9453603310902914,1.0705637578964233,0.8441111111111111,0.7628,0.043224215685535285
14,0.9208451803101434,1.0591747871398927,0.8556,0.769,0.04211367764821721
15,0.9033659214655558,1.0746563772201538,0.8654666666666667,0.7666,0.04093559974371724
16,0.8758122953944736,1.1067072034835816,0.8791777777777777,0.7472,0.03969463130731183
17,0.8553342608557807,1.0771753953933716,0.8904222222222222,0.7694,0.03839566987447491
18,0.8418190780639648,1.0464294548034667,0.8954222222222222,0.7762,0.03704384185254288
19,0.821998673968845,1.081924531173706,0.9071333333333333,0.7596,0.03564448228912681
20,0.8065190236409505,1.1440799322128297,0.9151333333333334,0.7382,0.034203113817116944
21,0.7877348417176141,1.0652351165771485,0.9244,0.7756,0.03272542485937368
22,0.7746031467967563,1.0763416509628296,0.9308222222222222,0.7622,0.03121724717912136
23,0.7634641919347975,1.1215782974243165,0.9371333333333334,0.7468,0.029684532864643114
24,0.7514092057969836,1.1483660623550416,0.9430666666666667,0.7318,0.028133330839107608
25,0.7343565068562825,1.0154528715133666,0.9509555555555556,0.791,0.026569762988232833
26,0.7205651489681668,1.0515950027465821,0.9592444444444445,0.7784,0.024999999999999998
27,0.7093103290769789,1.0287419498443604,0.9626444444444444,0.7878,0.023430237011767163
28,0.7003057287004258,1.0334085975646972,0.9674444444444444,0.7836,0.02186666916089239
29,0.6883054674784342,1.023119952583313,0.9729555555555556,0.7932,0.020315467135356882
30,0.6786451615863376,1.0367571413040162,0.9772888888888889,0.787,0.01878275282087863
31,0.6719613440407647,1.016797509765625,0.9801111111111112,0.7974,0.017274575140626323
32,0.6653493055449592,1.0425655065536499,0.9833555555555555,0.7804,0.01579688618288306
33,0.6600030416170756,1.0264998348236083,0.9852666666666666,0.7926,0.014355517710873183
34,0.654577638498942,1.0231192377090454,0.9864666666666667,0.7922,0.012956158147457113
35,0.6476905885484483,1.0340408275604247,0.9890444444444444,0.7908,0.011604330125525078
36,0.6415759325875177,1.0097322061538696,0.9905333333333334,0.8018,0.010305368692688173
37,0.6386301747428046,1.0154138679504394,0.9915333333333334,0.7988,0.009064400256282756
38,0.634247376092275,1.0155197196960448,0.9928666666666667,0.795,0.007886322351782781
39,0.6310038002967835,1.0064992776870727,0.9932444444444445,0.7972,0.006775784314464716
40,0.6291071320533752,1.0125476732254028,0.9939111111111111,0.7974,0.005737168930605271
41,0.6273152188830905,1.0067317268371583,0.9939555555555556,0.8,0.004774575140626316
42,0.6250949894481235,1.0108327835083009,0.9946,0.8014,0.0038918018624496285
43,0.6214615956306457,1.0088006757736205,0.9951777777777778,0.7976,0.0030923329989034102
44,0.6215883392757839,1.0125555675506592,0.9952888888888889,0.7986,0.0023793236883495163
45,0.6196313971413506,1.007744743347168,0.9957111111111111,0.7994,0.0017555878527937164
46,0.6191139290279812,1.0057583559036254,0.996,0.7988,0.0012235870926211618
47,0.6180414072354634,1.0076920087814332,0.9964444444444445,0.7976,0.0007854209717842259
48,0.6176204232215882,1.0067204294204712,0.9962888888888889,0.7992,0.000442818731782782
49,0.6179962655173408,1.0066299201965332,0.9962,0.7992,0.00019713246713805587
50,0.6179450819651285,1.0067481229782105,0.9962,0.7994,4.933178929321102e-05
