epoch,train_loss,val_loss,train_acc,val_acc,lr
1,1.7096938452614678,1.6212911838531494,0.4432,0.5072,0.1
2,1.4088068570666843,1.3451400142669678,0.6042222222222222,0.626,0.09990133642141358
3,1.2544107183244493,1.3113348024368285,0.6833333333333333,0.6324,0.0996057350657239
4,1.1636342391967773,1.2886572160720826,0.7274,0.6598,0.09911436253643444
5,1.1083500428093804,1.1656029617309571,0.7532222222222222,0.7142,0.09842915805643154
6,1.0663995712068346,1.177824486541748,0.7742888888888889,0.7052,0.09755282581475767
7,1.0321591428968642,1.08447719039917,0.7915333333333333,0.7566,0.09648882429441256
8,0.9918506290329827,1.1851555786132812,0.8122888888888888,0.714,0.09524135262330098
9,0.9571899897681342,1.1918287265777587,0.8302444444444445,0.71,0.09381533400219318
10,0.9308111705356173,1.2651906316757202,0.8414888888888888,0.681,0.09221639627510075
11,0.9072312172571818,1.22176551322937,0.8541111111111112,0.7032,0.09045084971874737
12,0.8776202069176567,1.1280872957229615,0.8688888888888889,0.7418,0.08852566213878946
13,0.862150529522366,1.126862934112549,0.8752,0.7324,0.08644843137107057
14,0.8403534625689189,1.1156376558303833,0.8859333333333334,0.7446,0.08422735529643442
15,0.8213353372891744,1.2357936418533326,0.8968222222222222,0.7016,0.08187119948743447
16,0.8029690912034777,1.1247132858276367,0.9066666666666666,0.7474,0.07938926261462366
17,0.7848291773266263,1.1242329244613647,0.9144888888888889,0.7452,0.07679133974894982
18,0.7720941623051961,1.1146519786834717,0.9216444444444445,0.7542,0.07408768370508576
19,0.7518597141159905,1.096519728088379,0.9309333333333333,0.7578,0.07128896457825362
20,0.734844966284434,1.0878945306777954,0.9403777777777778,0.7626,0.06840622763423389
21,0.7247712032953898,1.0881630569458007,0.9468666666666666,0.7658,0.06545084971874736
22,0.7052916305859883,1.1187912328720093,0.9552666666666667,0.7492,0.06243449435824272
23,0.6936625815815396,1.0918249616622924,0.9608888888888889,0.7648,0.05936906572928623
24,0.6855277855237325,1.108710181427002,0.9642666666666667,0.7616,0.056266661678215216
25,0.6760784660127428,1.0777734609603882,0.9690444444444445,0.7686,0.053139525976465665
26,0.6588869740168254,1.0768288904190064,0.9773333333333334,0.7656,0.049999999999999996
27,0.649294817744361,1.0541322101593018,0.9815111111111111,0.779,0.046860474023534326
28,0.6417561139424642,1.1057351259231567,0.9846666666666667,0.761,0.04373333832178478
29,0.63119359887441,1.0659172937393189,0.9872222222222222,0.7768,0.040630934270713764
30,0.620917387538486,1.0893615423202514,0.9903555555555555,0.7712,0.03756550564175726
31,0.6147511178652445,1.0602525873184203,0.9927333333333334,0.7814,0.03454915028125265
32,0.6080958326657613,1.050547585105896,0.9946666666666667,0.7876,0.03159377236576612
33,0.6028585609541999,1.0381232419967652,0.9957555555555555,0.7856,0.028711035421746366
34,0.5967551022847494,1.0417725105285645,0.9970222222222223,0.7922,0.025912316294914226
35,0.5914948421478271,1.0390341283798217,0.9974888888888889,0.7884,0.023208660251050155
36,0.589052334690094,1.0332674480438233,0.9975777777777778,0.79,0.020610737385376346
37,0.5848494821866353,1.034811929321289,0.9983111111111111,0.7924,0.01812880051256551
38,0.5803172560797797,1.0357624423980714,0.9987555555555555,0.791,0.015772644703565562
39,0.5781558750046624,1.0331189504623413,0.9991333333333333,0.7884,0.013551568628929433
40,0.5748073147243924,1.0288346153259278,0.9992888888888889,0.7946,0.011474337861210542
41,0.5745494322882758,1.033024695777893,0.9992,0.7908,0.009549150281252632
42,0.5722831178771125,1.034840686416626,0.9993555555555556,0.792,0.007783603724899257
43,0.5696419389830695,1.0296873611450195,0.9995333333333334,0.7938,0.0061846659978068205
44,0.568732921134101,1.0308353984832763,0.9995111111111111,0.7904,0.004758647376699033
45,0.5669051220787896,1.0302976139068603,0.9996666666666667,0.7932,0.0035111757055874327
46,0.5668076074812147,1.02586282081604,0.9995333333333334,0.7924,0.0024471741852423235
47,0.5665250439325968,1.026134100151062,0.9994444444444445,0.7922,0.0015708419435684518
48,0.5654127122667101,1.0263084007263183,0.9996222222222222,0.7926,0.000885637463565564
49,0.5657668513827854,1.0263913261413575,0.9995333333333334,0.7944,0.00039426493427611173
50,0.564431872177124,1.0269734716415406,0.9997555555555555,0.7934,9.866357858642205e-05
