epoch,train_loss,val_loss,train_acc,val_acc,lr
1,1.8239204723358153,2.2069752418518065,0.38206666666666667,0.3254,0.05
2,1.591432257970174,1.5166760969161988,0.5050888888888889,0.5364,0.04995066821070679
3,1.4260969387690225,1.5408747226715087,0.5926666666666667,0.549,0.04980286753286195
4,1.328169158384535,1.4321175457000732,0.6419777777777778,0.6034,0.04955718126821722
5,1.278579571999444,1.2434140422821045,0.6689333333333334,0.6766,0.04921457902821577
6,1.2331975129869248,1.3493308643341064,0.6893555555555556,0.6336,0.04877641290737884
7,1.1907685799916585,1.134453736114502,0.7093333333333334,0.7278,0.04824441214720628
8,1.1694163611094157,1.2935760110855103,0.7228444444444444,0.6576,0.04762067631165049
9,1.1402778299119738,1.1298693592071534,0.7354444444444445,0.7366,0.04690766700109659
10,1.1242973421732585,1.8336083072662352,0.7435777777777778,0.4952,0.04610819813755038
11,1.0998960626602172,1.4069711698532104,0.7556444444444445,0.6076,0.045225424859373684
12,1.0830602227952746,1.105358166885376,0.7612666666666666,0.7464,0.04426283106939473
13,1.072589517932468,1.2362385309219361,0.7650222222222223,0.6982,0.043224215685535285
14,1.0613721913443672,1.1198834062576295,0.7708444444444444,0.739,0.04211367764821721
15,1.0444213188595242,1.108411882209778,0.7776888888888889,0.7402,0.04093559974371724
16,1.0384163823445638,1.4157436445236207,0.7814222222222222,0.6178,0.03969463130731183
17,1.0250764890458848,1.0713274774551391,0.7895555555555556,0.7622,0.03839566987447491
18,1.0166621196958754,1.1053254753112793,0.7922222222222223,0.7476,0.03704384185254288
19,1.0115559779379102,1.1385180925369263,0.7952888888888889,0.7332,0.03564448228912681
20,0.996165511194865,1.2598696695327758,0.8008222222222222,0.6776,0.034203113817116944
21,0.98999564532174,1.0976198080062867,0.8057333333333333,0.7448,0.03272542485937368
22,0.9809116459740532,0.9921249156951905,0.8099111111111111,0.7972,0.03121724717912136
23,0.9739430086559719,1.0194945030212403,0.8116444444444444,0.782,0.029684532864643114
24,0.9680324132707384,1.0205251726150513,0.8142666666666667,0.781,0.028133330839107608
25,0.9564410925971137,0.9415734401702881,0.8212222222222222,0.8268,0.026569762988232833
26,0.9509694231881036,1.1122562349319458,0.8227555555555556,0.7388,0.024999999999999998
27,0.9415440846972996,1.0811810939788817,0.8276,0.7564,0.023430237011767163
28,0.9362194019317627,0.962898140335083,0.8291777777777778,0.8134,0.02186666916089239
29,0.9256772248162164,0.9903892280578613,0.8331555555555555,0.8014,0.020315467135356882
30,0.9160701255162557,1.1893785345077514,0.8403777777777778,0.7182,0.01878275282087863
31,0.9105469483905368,0.9349574445724488,0.8416,0.8234,0.017274575140626323
32,0.9050760720464919,0.9381764911651611,0.8452222222222222,0.8216,0.01579688618288306
33,0.8953871618270874,0.9480833276748657,0.8499777777777778,0.8238,0.014355517710873183
34,0.8866252221319411,0.9112228067398072,0.8534222222222222,0.837,0.012956158147457113
35,0.8792314037746853,0.891472550201416,0.8571555555555556,0.8446,0.011604330125525078
36,0.8699354062398275,0.9097435956954956,0.8622444444444445,0.8348,0.010305368692688173
37,0.8610602388911777,0.9122967443466187,0.8666666666666667,0.8324,0.009064400256282756
38,0.8593600628111098,0.8891883102416992,0.8657333333333334,0.8406,0.007886322351782781
39,0.8507858188417223,0.8717730041503906,0.8688666666666667,0.8512,0.006775784314464716
40,0.8475096933894687,0.8723621381759643,0.8723555555555556,0.8558,0.005737168930605271
41,0.8406531716240777,0.8916522480010987,0.8753111111111112,0.8474,0.004774575140626316
42,0.8333723346074422,0.8670801040649414,0.8797555555555555,0.8532,0.0038918018624496285
43,0.8285895538965861,0.859622645187378,0.8821333333333333,0.8582,0.0030923329989034102
44,0.8226467852274577,0.8541344747543335,0.8851333333333333,0.8568,0.0023793236883495163
45,0.8199624380959405,0.8465774698257447,0.8851555555555556,0.861,0.0017555878527937164
46,0.8136243208567301,0.8363880676269532,0.8883555555555556,0.8656,0.0012235870926211618
47,0.8138603752242194,0.8366783164978028,0.8882666666666666,0.8696,0.0007854209717842259
48,0.8097416690190633,0.8368676723480225,0.8917777777777778,0.8682,0.000442818731782782
49,0.8099390214284261,0.8345639686584473,0.8918444444444444,0.868,0.00019713246713805587
50,0.8066380249765184,0.8343484123229981,0.8927111111111111,0.8668,4.933178929321102e-05
