epoch,train_loss,val_loss,train_acc,val_acc,lr
1,1.9890253053029379,1.8728461393356324,0.2948,0.3322,0.1
2,1.8425584775712756,1.5908533893585206,0.3664222222222222,0.5042,0.09990133642141358
3,1.6769525148179796,1.5737041070938111,0.45755555555555555,0.5048,0.0996057350657239
4,1.5384510458204481,1.7388421979904174,0.5380888888888888,0.4436,0.09911436253643444
5,1.4584664887534247,1.477289836883545,0.5870888888888889,0.5664,0.09842915805643154
6,1.39182240424686,1.3729920343399047,0.6220444444444444,0.6192,0.09755282581475767
7,1.351258295143975,1.3823126306533813,0.6424888888888889,0.6016,0.09648882429441256
8,1.293282506243388,1.4120485708236694,0.6722222222222223,0.5758,0.09524135262330098
9,1.2607687190797594,1.425369097137451,0.6892,0.604,0.09381533400219318
10,1.2326581744935778,1.2906429821014405,0.7047777777777777,0.6528,0.09221639627510075
11,1.2069677720811631,1.182547247695923,0.7155111111111111,0.7104,0.09045084971874737
12,1.1859482235378689,1.280382013130188,0.7257555555555556,0.6686,0.08852566213878946
13,1.162184586736891,1.3466161331176758,0.7357333333333334,0.6442,0.08644843137107057
14,1.1424507073508368,1.312542197227478,0.7458,0.6476,0.08422735529643442
15,1.1337913916481865,1.1998537132263183,0.7481111111111111,0.7074,0.08187119948743447
16,1.1149057793723212,1.1689103006362915,0.7580444444444444,0.7162,0.07938926261462366
17,1.1029788655598958,1.4007975086212159,0.7612666666666666,0.6324,0.07679133974894982
18,1.097099320962694,1.1093790685653686,0.7647333333333334,0.7412,0.07408768370508576
19,1.082327238782247,1.6789262063980102,0.7716222222222222,0.5358,0.07128896457825362
20,1.0723562493642171,1.080533723449707,0.779,0.7526,0.06840622763423389
21,1.0568390890545316,1.0693079509735108,0.7870222222222222,0.7626,0.06545084971874736
22,1.0504350935830011,1.0764359943389892,0.7878,0.764,0.06243449435824272
23,1.034629245207045,1.1171984666824342,0.7943555555555556,0.7444,0.05936906572928623
24,1.033779787911309,1.1832635801315308,0.7939777777777778,0.708,0.056266661678215216
25,1.0270405748579237,1.1028630573272704,0.7978444444444445,0.7428,0.053139525976465665
26,1.009405448521508,1.0280243690490722,0.8079111111111111,0.7816,0.049999999999999996
27,1.0033248960283068,1.0209856756210327,0.8109333333333333,0.7834,0.046860474023534326
28,0.999125631904602,1.1204202514648438,0.811,0.739,0.04373333832178478
29,0.990646240679423,1.017430757713318,0.8151333333333334,0.7812,0.040630934270713764
30,0.9739585100385878,1.01453336353302,0.8229333333333333,0.7874,0.03756550564175726
31,0.9697643033133613,0.947074898147583,0.8264222222222222,0.823,0.03454915028125265
32,0.9633639610714383,1.001397519302368,0.8294444444444444,0.7966,0.03159377236576612
33,0.9576723604202271,0.9212561344146728,0.8314888888888889,0.8308,0.028711035421746366
34,0.9498773530960083,0.921069709777832,0.8343333333333334,0.8274,0.025912316294914226
35,0.9353886266708374,0.9579735149383545,0.8413111111111111,0.8116,0.023208660251050155
36,0.9290371899074978,0.923711434173584,0.8449333333333333,0.8276,0.020610737385376346
37,0.9174350189420912,1.1463242610931397,0.8507333333333333,0.7262,0.01812880051256551
38,0.9140919902483622,0.896968476486206,0.8501555555555556,0.8452,0.015772644703565562
39,0.9088604034847684,0.9225066992759705,0.8533333333333334,0.8328,0.013551568628929433
40,0.9003227336035834,0.9153752104759216,0.8582,0.8342,0.011474337861210542
41,0.8949925400839912,0.8845356477737427,0.8612666666666666,0.8526,0.009549150281252632
42,0.8889764389461942,0.8768849687576294,0.8636,0.8524,0.007783603724899257
43,0.8841039991166857,0.8563140977859497,0.8669777777777777,0.8572,0.0061846659978068205
44,0.8795034751680162,0.8519448223114013,0.8687777777777778,0.8606,0.004758647376699033
45,0.8740114453845554,0.8597013631820679,0.8713555555555555,0.8586,0.0035111757055874327
46,0.8697180796093411,0.8472267208099366,0.8734222222222222,0.865,0.0024471741852423235
47,0.8673469513151381,0.8420031930923462,0.8746,0.8676,0.0015708419435684518
48,0.8637143806245592,0.8404007120132446,0.8756888888888889,0.8666,0.000885637463565564
49,0.8620639460245768,0.8397485033035278,0.8778,0.8666,0.00039426493427611173
50,0.8606675754335191,0.8384114039421081,0.8782,0.8682,9.866357858642205e-05
