epoch,train_loss,val_loss,train_acc,val_acc,lr
1,1.7026449949052598,1.82871921043396,0.4488888888888889,0.44,0.01
2,1.4575506622102525,1.3039029932022095,0.5820888888888889,0.645,0.009990133642141357
3,1.3294643517600166,1.2838089584350585,0.6504444444444445,0.6622,0.009960573506572389
4,1.2478132562001547,1.3788732360839844,0.6905333333333333,0.6146,0.009911436253643442
5,1.1865974565505981,1.1681388957977294,0.7189555555555556,0.7196,0.009842915805643154
6,1.1350402394824557,1.1473129863739013,0.7452222222222222,0.7234,0.009755282581475767
7,1.0904243348227607,1.137718971824646,0.7677111111111111,0.7356,0.009648882429441256
8,1.0514826693216959,1.0946944038391113,0.7849555555555555,0.7552,0.009524135262330098
9,1.0149508477105034,1.115274347305298,0.8053777777777777,0.7472,0.009381533400219317
10,0.986086429839664,1.1338017864227294,0.8179111111111111,0.7324,0.009221639627510075
11,0.9567951545715332,1.0222040214538575,0.8352,0.7836,0.009045084971874737
12,0.9305841846254137,1.0954213230133056,0.8472,0.7516,0.008852566213878947
13,0.9078256069819133,1.0765367055892945,0.8579777777777777,0.7574,0.008644843137107058
14,0.8824304035186767,1.1322424417495727,0.8723555555555556,0.7392,0.008422735529643444
15,0.8623821385701498,1.0089593795776368,0.8813111111111112,0.7898,0.00818711994874345
16,0.8419253595987956,1.0885005010604858,0.891,0.7578,0.007938926261462368
17,0.8244145048565334,1.1028953704833984,0.9007111111111111,0.755,0.007679133974894984
18,0.8024665591133966,1.0117348739624024,0.9113555555555556,0.7904,0.007408768370508577
19,0.7859277901331584,1.0083712833404541,0.9213111111111111,0.791,0.0071288964578253644
20,0.770486253950331,1.0530251306533813,0.9297777777777778,0.7796,0.0068406227634233915
21,0.7555560564147101,1.0334364822387696,0.9362222222222222,0.7908,0.006545084971874738
22,0.7424863398022122,1.0091797138214111,0.9445777777777777,0.797,0.006243449435824274
23,0.728398189247979,1.029177243232727,0.9510888888888889,0.789,0.005936906572928625
24,0.7151511590427823,1.0682503379821777,0.9573111111111111,0.7782,0.005626666167821524
25,0.7020255094316271,1.0680767892837524,0.9630222222222222,0.7736,0.005313952597646569
26,0.6939743452072143,1.01381593208313,0.9670222222222222,0.797,0.005000000000000002
27,0.682483730591668,1.028706542301178,0.9732444444444445,0.7884,0.004686047402353435
28,0.6761860760476854,1.0227248489379883,0.9751111111111112,0.7998,0.004373333832178481
29,0.6666314005321926,1.0422052324295044,0.9800222222222222,0.786,0.0040630934270713785
30,0.658284120188819,1.02561163520813,0.9822222222222222,0.791,0.0037565505641757274
31,0.6529258344332377,1.030095345211029,0.9842222222222222,0.7956,0.0034549150281252662
32,0.6450310237778558,1.012350930786133,0.9872888888888889,0.7966,0.0031593772365766134
33,0.6395867918544346,1.0276019891738892,0.9893777777777778,0.8002,0.0028711035421746384
34,0.6332719286176893,1.012373431968689,0.9911777777777778,0.798,0.002591231629491424
35,0.6308336895730761,1.0235248561859132,0.992,0.8,0.0023208660251050166
36,0.6270243634859721,1.0309687253952027,0.9924444444444445,0.7918,0.0020610737385376356
37,0.6231688565466139,1.0206584369659424,0.9940444444444444,0.7944,0.001812880051256552
38,0.618633774640825,1.0305666498184205,0.9952222222222222,0.7888,0.001577264470356557
39,0.6173272520701091,1.0197726328849792,0.9945111111111111,0.797,0.0013551568628929439
40,0.6141241681840685,1.0202059894561768,0.9960444444444444,0.7978,0.0011474337861210548
41,0.6126001797358195,1.0162819009780883,0.9963555555555555,0.8,0.0009549150281252636
42,0.6106578593783908,1.018241750717163,0.9964444444444445,0.7966,0.000778360372489926
43,0.6081163531409369,1.0173897094726563,0.9971111111111111,0.7938,0.0006184665997806823
44,0.6085787455028958,1.0202111450195313,0.9967555555555555,0.7958,0.0004758647376699034
45,0.6062147283766005,1.020641602897644,0.9968888888888889,0.7946,0.0003511175705587434
46,0.606077777587043,1.0163275562286378,0.9974444444444445,0.7976,0.00024471741852423245
47,0.6058832313431634,1.0203654304504395,0.9969333333333333,0.7944,0.00015708419435684522
48,0.6041754909091526,1.0180479063034058,0.9971333333333333,0.7986,8.856374635655642e-05
49,0.6046330229441325,1.0174792728424071,0.9975333333333334,0.7992,3.942649342761119e-05
50,0.6038301244311862,1.018042000579834,0.9974,0.797,9.866357858642208e-06
