epoch,train_loss,val_loss,train_acc,val_acc,lr
1,1.7071703009499444,2.157905564117432,0.43762222222222225,0.3616,0.01
2,1.4563654084099664,1.5115530935287476,0.5736444444444444,0.5532,0.009990133642141357
3,1.3523994224336413,1.3291275541305543,0.6262222222222222,0.6366,0.009960573506572389
4,1.277767270088196,1.3208229438781738,0.6643555555555556,0.6584,0.009911436253643442
5,1.234222334045834,1.1824231672286987,0.6875777777777777,0.7028,0.009842915805643154
6,1.1919293220731948,1.2163547790527345,0.7061555555555555,0.6956,0.009755282581475767
7,1.1585322591993543,1.1648723571777344,0.7222888888888889,0.717,0.009648882429441256
8,1.1324432379616631,1.3814184200286865,0.7345333333333334,0.6364,0.009524135262330098
9,1.105487513309055,1.119169080734253,0.7480888888888889,0.744,0.009381533400219317
10,1.0849746564759148,1.0045632205963135,0.7604888888888889,0.795,0.009221639627510075
11,1.0657270989312067,1.135659156036377,0.7691555555555556,0.7366,0.009045084971874737
12,1.0504883087158203,1.1219738256454468,0.7740444444444444,0.7368,0.008852566213878947
13,1.0357435990015667,1.1013345429420471,0.7817111111111111,0.7482,0.008644843137107058
14,1.02493938059277,1.033877180671692,0.7896,0.7832,0.008422735529643444
15,1.013164651521047,1.1002510540008545,0.7919111111111111,0.7476,0.00818711994874345
16,1.0035385104073418,1.0942463623046874,0.7980222222222222,0.751,0.007938926261462368
17,0.992993928082784,0.9606794549942017,0.8018666666666666,0.8122,0.007679133974894984
18,0.9816096118079292,0.9734052347183227,0.8066444444444445,0.8112,0.007408768370508577
19,0.9750604543473985,0.9646611419677734,0.8122222222222222,0.8084,0.0071288964578253644
20,0.967732616827223,1.0752205102920531,0.8153111111111111,0.76,0.0068406227634233915
21,0.9574943817668491,0.9400415225028992,0.8192,0.8208,0.006545084971874738
22,0.9474740634494357,0.9173396600723267,0.8260444444444445,0.834,0.006243449435824274
23,0.9441840189933777,0.9748373558998108,0.8262,0.8042,0.005936906572928625
24,0.9367706219143338,0.9114569875717163,0.8290222222222222,0.8364,0.005626666167821524
25,0.9318197271982829,0.9708814275741577,0.8324666666666667,0.8044,0.005313952597646569
26,0.9221141429053412,0.9084507335662841,0.8378444444444444,0.8428,0.005000000000000002
27,0.9139998270776537,0.9308041189193725,0.8417111111111111,0.8268,0.004686047402353435
28,0.9098464840359158,0.8987641780853272,0.8410888888888889,0.8428,0.004373333832178481
29,0.9020493444230822,0.9212581563949584,0.8460222222222222,0.8354,0.0040630934270713785
30,0.8937672954347399,0.9665901679039002,0.8512444444444445,0.8086,0.0037565505641757274
31,0.8899483709547255,0.8814402324676514,0.8528666666666667,0.8526,0.0034549150281252662
32,0.8850410834524367,0.9141919826507569,0.8560444444444445,0.8354,0.0031593772365766134
33,0.8796967695024278,0.9065489921569824,0.8571555555555556,0.8428,0.0028711035421746384
34,0.8773123476558261,0.8905255311012268,0.8580666666666666,0.8456,0.002591231629491424
35,0.8682021592670017,0.8613141830444336,0.8640444444444444,0.8602,0.0023208660251050166
36,0.8624229119830661,0.867232305431366,0.8665111111111111,0.8566,0.0020610737385376356
37,0.858738913875156,0.8563065103530884,0.8673777777777778,0.8622,0.001812880051256552
38,0.8534922216627333,0.8649769372940064,0.8696444444444444,0.86,0.001577264470356557
39,0.8503196060816447,0.8577391394615174,0.8721555555555556,0.8582,0.0013551568628929439
40,0.8457612220234341,0.8548753658294678,0.8729111111111111,0.8596,0.0011474337861210548
41,0.8444373840755887,0.8503344748497009,0.8750444444444444,0.864,0.0009549150281252636
42,0.8386727814568413,0.8584656408309936,0.8783777777777778,0.8636,0.000778360372489926
43,0.8326530309889052,0.851160024356842,0.8801111111111111,0.8664,0.0006184665997806823
44,0.8314638019773695,0.841462689781189,0.88,0.8682,0.0004758647376699034
45,0.8308395806630452,0.8400904788970948,0.8806222222222222,0.8686,0.0003511175705587434
46,0.8281812305662367,0.8365418905258178,0.8826444444444445,0.8694,0.00024471741852423245
47,0.8254126739290025,0.8405674942016601,0.8845111111111111,0.8686,0.00015708419435684522
48,0.8252855925030178,0.8364421245574951,0.8835777777777778,0.8696,8.856374635655642e-05
49,0.8238898721906874,0.8355343585968018,0.8843555555555556,0.8706,3.942649342761119e-05
50,0.8233160613801744,0.8358264698028565,0.8854,0.8696,9.866357858642208e-06
